year,month,day,obs_time,SO2,NO2,PM10,PM25,CO2,O3
2016,3,30,17,13     ,4     ,82     ,99999,99999,80     
2016,3,30,18,15     ,4     ,82     ,99999,99999,82     
2016,3,30,19,17     ,4     ,82     ,99999,99999,82     
2016,3,30,20,13     ,8     ,62     ,99999,99999,75     
2016,3,30,21,16     ,24     ,36     ,99999,99999,47     
2016,3,30,22,13     ,42     ,36     ,99999,99999,25     
2016,3,30,23,12     ,47     ,36     ,99999,99999,19     
2016,3,31,0,9     ,26     ,36     ,99999,99999,39     
2016,3,31,1,12     ,27     ,36     ,99999,99999,34     
2016,3,31,2,12     ,10     ,41     ,99999,99999,58     
2016,3,31,3,1     ,8     ,47     ,99999,99999,63     
2016,3,31,4,1     ,12     ,47     ,99999,99999,56     
2016,3,31,5,3     ,7     ,47     ,99999,99999,70     
2016,3,31,6,6     ,12     ,47     ,99999,99999,58     
2016,3,31,7,0     ,8     ,47     ,99999,99999,50     
2016,3,31,8,0     ,11     ,36     ,99999,99999,41     
2016,3,31,9,0     ,14     ,21     ,99999,99999,42     
2016,3,31,10,0     ,17     ,21     ,99999,99999,57     
2016,3,31,11,0     ,9     ,21     ,99999,99999,60     
2016,3,31,12,0     ,8     ,21     ,99999,99999,62     
2016,3,31,13,4     ,13     ,21     ,99999,99999,51     
2016,3,31,14,0     ,13     ,19     ,99999,99999,48     
2016,3,31,15,0     ,13     ,16     ,99999,99999,56     
2016,3,31,16,0     ,11     ,16     ,99999,99999,61     
2016,3,31,17,0     ,9     ,16     ,99999,99999,63     
2016,3,31,18,0     ,9     ,16     ,99999,99999,63     
2016,3,31,19,0     ,11     ,16     ,99999,99999,66     
2016,3,31,20,0     ,10     ,18     ,99999,99999,66     
2016,3,31,21,0     ,11     ,20     ,99999,99999,64     
2016,3,31,22,0     ,12     ,20     ,99999,99999,60     
2016,3,31,23,0     ,9     ,20     ,99999,99999,61     
2016,4,1,0,0     ,8     ,20     ,99999,99999,61     
2016,4,1,1,0     ,12     ,20     ,99999,99999,55     
2016,4,1,2,0     ,11     ,19     ,99999,99999,56     
2016,4,1,3,0     ,6     ,18     ,99999,99999,58     
2016,4,1,4,0     ,8     ,18     ,99999,99999,61     
2016,4,1,5,0     ,4     ,18     ,99999,99999,64     
2016,4,1,6,0     ,5     ,18     ,99999,99999,60     
2016,4,1,7,0     ,5     ,18     ,99999,99999,63     
2016,4,1,8,0     ,15     ,16     ,99999,99999,50     
2016,4,1,9,0     ,18     ,14     ,99999,99999,51     
2016,4,1,10,0     ,10     ,14     ,99999,99999,64     
2016,4,1,11,0     ,5     ,14     ,99999,99999,72     
2016,4,1,12,0     ,4     ,14     ,99999,99999,76     
2016,4,1,13,0     ,6     ,14     ,99999,99999,73     
2016,4,1,14,0     ,9     ,16     ,99999,99999,75     
2016,4,1,15,0     ,6     ,18     ,99999,99999,76     
2016,4,1,16,0     ,6     ,18     ,99999,99999,77     
2016,4,1,17,0     ,4     ,18     ,99999,99999,78     
2016,4,1,18,3     ,11     ,18     ,99999,99999,73     
2016,4,1,19,0     ,5     ,18     ,99999,99999,74     
2016,4,1,20,0     ,4     ,17     ,99999,99999,72     
2016,4,1,21,0     ,11     ,15     ,99999,99999,62     
2016,4,1,22,0     ,13     ,15     ,99999,99999,141     
2016,4,1,23,0     ,21     ,31     ,99999,99999,99999
2016,4,2,0,0     ,12     ,34     ,99999,99999,99999
2016,4,2,1,0     ,11     ,18     ,99999,99999,99999
2016,4,2,2,0     ,13     ,11     ,99999,99999,99999
2016,4,2,3,3     ,17     ,15     ,99999,99999,99999
2016,4,2,4,1     ,13     ,23     ,99999,99999,99999
2016,4,2,5,2     ,9     ,22     ,99999,99999,99999
2016,4,2,6,8     ,27     ,18     ,99999,99999,99999
2016,4,2,7,8     ,29     ,25     ,99999,99999,99999
2016,4,2,8,7     ,25     ,31     ,99999,99999,99999
2016,4,2,9,42     ,40     ,29     ,99999,99999,99999
2016,4,2,10,57     ,30     ,37     ,99999,99999,99999
2016,4,2,11,49     ,25     ,49     ,99999,99999,99999
2016,4,2,12,38     ,20     ,48     ,99999,99999,99999
2016,4,2,13,36     ,16     ,44     ,99999,99999,99999
2016,4,2,14,9     ,8     ,35     ,99999,99999,99999
2016,4,2,15,15     ,9     ,30     ,99999,99999,99999
2016,4,2,16,11     ,8     ,30     ,99999,99999,99999
2016,4,2,17,16     ,8     ,17     ,99999,99999,99999
2016,4,2,18,15     ,10     ,17     ,99999,99999,99999
2016,4,2,19,13     ,8     ,27     ,99999,99999,99999
2016,4,2,20,9     ,12     ,27     ,99999,99999,99999
2016,4,2,21,20     ,21     ,23     ,99999,99999,99999
2016,4,2,22,22     ,29     ,30     ,99999,99999,99999
2016,4,2,23,30     ,52     ,43     ,99999,99999,99999
2016,4,3,0,19     ,51     ,53     ,99999,99999,99999
2016,4,3,1,13     ,44     ,55     ,99999,99999,99999
2016,4,3,2,13     ,47     ,63     ,99999,99999,99999
2016,4,3,3,4     ,40     ,61     ,99999,99999,99999
2016,4,3,4,5     ,36     ,47     ,99999,99999,99999
2016,4,3,5,2     ,37     ,51     ,99999,99999,99999
2016,4,3,6,0     ,29     ,56     ,99999,99999,99999
2016,4,3,7,0     ,31     ,50     ,99999,99999,99999
2016,4,3,8,0     ,31     ,31     ,99999,99999,99999
2016,4,3,9,3     ,18     ,29     ,99999,99999,99999
2016,4,3,10,12     ,13     ,31     ,99999,99999,99999
2016,4,3,11,26     ,16     ,41     ,99999,99999,99999
2016,4,3,12,21     ,16     ,56     ,99999,99999,99999
2016,4,3,13,23     ,14     ,51     ,99999,99999,99999
2016,4,3,14,103     ,42     ,45     ,99999,99999,99999
2016,4,3,15,77     ,28     ,44     ,99999,99999,99999
2016,4,3,16,37     ,16     ,40     ,99999,99999,99999
2016,4,3,17,22     ,11     ,33     ,99999,99999,99999
2016,4,3,18,16     ,10     ,28     ,99999,99999,99999
2016,4,3,19,17     ,10     ,30     ,99999,99999,99999
2016,4,3,20,14     ,10     ,22     ,99999,99999,99999
2016,4,3,21,25     ,7     ,14     ,99999,99999,99999
2016,4,3,22,20     ,24     ,20     ,99999,99999,99999
2016,4,3,23,17     ,15     ,32     ,99999,99999,99999
2016,4,4,0,20     ,30     ,46     ,99999,99999,99999
2016,4,4,1,12     ,17     ,57     ,99999,99999,99999
2016,4,4,2,11     ,21     ,41     ,99999,99999,99999
2016,4,4,3,0     ,26     ,29     ,99999,99999,99999
2016,4,4,4,0     ,20     ,23     ,99999,99999,99999
2016,4,4,5,0     ,39     ,17     ,99999,99999,99999
2016,4,4,6,0     ,32     ,12     ,99999,99999,99999
2016,4,4,7,0     ,36     ,11     ,99999,99999,99999
2016,4,4,8,0     ,26     ,26     ,99999,99999,99999
2016,4,4,9,0     ,10     ,39     ,99999,99999,99999
2016,4,4,10,2     ,8     ,37     ,99999,99999,99999
2016,4,4,11,1     ,11     ,46     ,99999,99999,99999
2016,4,4,12,0     ,8     ,50     ,99999,99999,99999
2016,4,4,13,0     ,6     ,40     ,99999,99999,99999
2016,4,4,14,0     ,6     ,32     ,99999,99999,99999
2016,4,4,15,0     ,11     ,19     ,99999,99999,99999
2016,4,4,16,0     ,4     ,15     ,99999,99999,99999
2016,4,4,17,0     ,6     ,16     ,99999,99999,99999
2016,4,4,18,0     ,5     ,15     ,99999,99999,99999
2016,4,4,19,0     ,3     ,13     ,99999,99999,99999
2016,4,4,20,0     ,5     ,12     ,99999,99999,99999
2016,4,4,21,0     ,16     ,13     ,99999,99999,99999
2016,4,4,22,0     ,37     ,23     ,99999,99999,99999
2016,4,4,23,0     ,45     ,56     ,99999,99999,99999
2016,4,5,0,0     ,15     ,68     ,99999,99999,99999
2016,4,5,1,0     ,19     ,51     ,99999,99999,99999
2016,4,5,2,0     ,37     ,45     ,99999,99999,99999
2016,4,5,3,2     ,23     ,38     ,99999,99999,99999
2016,4,5,4,0     ,28     ,28     ,99999,99999,99999
2016,4,5,5,0     ,19     ,27     ,99999,99999,99999
2016,4,5,6,0     ,28     ,22     ,99999,99999,99999
2016,4,5,7,0     ,21     ,18     ,99999,99999,99999
2016,4,5,8,1     ,9     ,25     ,99999,99999,99999
2016,4,5,9,15     ,9     ,27     ,99999,99999,99999
2016,4,5,10,19     ,12     ,26     ,99999,99999,99999
2016,4,5,11,7     ,10     ,42     ,99999,99999,99999
2016,4,5,12,0     ,7     ,44     ,99999,99999,99999
2016,4,5,13,0     ,5     ,39     ,99999,99999,99999
2016,4,5,14,1     ,7     ,39     ,99999,99999,99999
2016,4,5,15,6     ,6     ,24     ,99999,99999,99999
2016,4,5,16,18     ,11     ,20     ,99999,99999,99999
2016,4,5,17,35     ,13     ,21     ,99999,99999,99999
2016,4,5,18,51     ,18     ,22     ,99999,99999,99999
2016,4,5,19,44     ,19     ,22     ,99999,99999,99999
2016,4,5,20,31     ,26     ,26     ,99999,99999,99999
2016,4,5,21,25     ,34     ,33     ,99999,99999,99999
2016,4,5,22,50     ,37     ,41     ,99999,99999,99999
2016,4,5,23,33     ,37     ,44     ,99999,99999,99999
2016,4,6,0,18     ,31     ,48     ,99999,99999,99999
2016,4,6,1,13     ,26     ,45     ,99999,99999,99999
2016,4,6,2,15     ,36     ,55     ,99999,99999,99999
2016,4,6,3,8     ,40     ,58     ,99999,99999,99999
2016,4,6,4,4     ,51     ,37     ,99999,99999,99999
2016,4,6,5,1     ,41     ,34     ,99999,99999,99999
2016,4,6,6,1     ,32     ,42     ,99999,99999,99999
2016,4,6,7,0     ,31     ,45     ,99999,99999,99999
2016,4,6,8,4     ,42     ,43     ,99999,99999,99999
2016,4,6,9,17     ,44     ,67     ,99999,99999,99999
2016,4,6,10,1     ,14     ,93     ,99999,99999,99999
2016,4,6,11,0     ,12     ,83     ,99999,99999,99999
2016,4,6,12,0     ,8     ,54     ,99999,99999,99999
2016,4,6,13,0     ,5     ,51     ,99999,99999,99999
2016,4,6,14,0     ,5     ,61     ,99999,99999,99999
2016,4,6,15,5     ,5     ,178     ,99999,99999,99999
2016,4,6,16,5     ,4     ,251     ,99999,99999,99999
2016,4,6,17,6     ,4     ,131     ,99999,99999,99999
2016,4,6,18,13     ,4     ,68     ,99999,99999,99999
2016,4,6,19,17     ,6     ,37     ,99999,99999,99999
2016,4,6,20,9     ,5     ,24     ,99999,99999,99999
2016,4,6,21,2     ,7     ,23     ,99999,99999,99999
2016,4,6,22,1     ,16     ,33     ,99999,99999,99999
2016,4,6,23,0     ,14     ,39     ,99999,99999,99999
2016,4,7,0,0     ,12     ,37     ,99999,99999,99999
2016,4,7,1,0     ,6     ,36     ,99999,99999,99999
2016,4,7,2,0     ,8     ,36     ,99999,99999,99999
2016,4,7,3,0     ,6     ,42     ,99999,99999,99999
2016,4,7,4,0     ,6     ,32     ,99999,99999,99999
2016,4,7,5,0     ,8     ,17     ,99999,99999,99999
2016,4,7,6,4     ,13     ,11     ,99999,99999,99999
2016,4,7,7,19     ,18     ,13     ,99999,99999,99999
2016,4,7,8,32     ,32     ,31     ,99999,99999,99999
2016,4,7,9,22     ,26     ,53     ,99999,99999,99999
2016,4,7,10,35     ,39     ,70     ,99999,99999,99999
2016,4,7,11,30     ,27     ,70     ,99999,99999,99999
2016,4,7,12,35     ,18     ,48     ,99999,99999,99999
2016,4,7,13,11     ,11     ,43     ,99999,99999,99999
2016,4,7,14,9     ,10     ,42     ,99999,99999,99999
2016,4,7,15,3     ,11     ,48     ,99999,99999,99999
2016,4,7,16,3     ,6     ,64     ,99999,99999,99999
2016,4,7,17,7     ,5     ,80     ,99999,99999,99999
2016,4,7,18,9     ,6     ,95     ,99999,99999,99999
2016,4,7,19,17     ,14     ,72     ,99999,99999,99999
2016,4,7,20,20     ,18     ,58     ,99999,99999,99999
2016,4,7,21,17     ,23     ,54     ,99999,99999,99999
2016,4,7,22,13     ,39     ,49     ,99999,99999,99999
2016,4,7,23,23     ,38     ,65     ,99999,99999,99999
2016,4,8,0,38     ,29     ,79     ,99999,99999,99999
2016,4,8,1,33     ,32     ,80     ,99999,99999,99999
2016,4,8,2,15     ,29     ,82     ,99999,99999,99999
2016,4,8,3,16     ,35     ,81     ,99999,99999,99999
2016,4,8,4,15     ,48     ,76     ,99999,99999,99999
2016,4,8,5,17     ,30     ,69     ,99999,99999,99999
2016,4,8,6,39     ,34     ,72     ,99999,99999,99999
2016,4,8,7,28     ,27     ,58     ,99999,99999,99999
2016,4,8,8,16     ,30     ,54     ,99999,99999,99999
2016,4,8,9,20     ,24     ,67     ,99999,99999,99999
2016,4,8,10,22     ,35     ,73     ,99999,99999,99999
2016,4,8,11,50     ,50     ,86     ,99999,99999,99999
2016,4,8,12,33     ,27     ,96     ,99999,99999,99999
2016,4,8,13,22     ,16     ,82     ,99999,99999,99999
2016,4,8,14,13     ,5     ,65     ,99999,99999,99999
2016,4,8,15,13     ,4     ,41     ,99999,99999,99999
2016,4,8,16,13     ,3     ,25     ,99999,99999,99999
2016,4,8,17,18     ,4     ,24     ,99999,99999,99999
2016,4,8,18,16     ,4     ,26     ,99999,99999,99999
2016,4,8,19,18     ,9     ,20     ,99999,99999,99999
2016,4,8,20,17     ,13     ,16     ,99999,99999,99999
2016,4,8,21,17     ,14     ,24     ,99999,99999,99999
2016,4,8,22,12     ,26     ,48     ,99999,99999,99999
2016,4,8,23,10     ,9     ,62     ,99999,99999,99999
2016,4,9,0,6     ,21     ,56     ,99999,99999,99999
2016,4,9,1,7     ,49     ,49     ,99999,99999,99999
2016,4,9,2,5     ,39     ,53     ,99999,99999,99999
2016,4,9,3,0     ,32     ,61     ,99999,99999,99999
2016,4,9,4,0     ,22     ,54     ,99999,99999,99999
2016,4,9,5,0     ,25     ,39     ,99999,99999,99999
2016,4,9,6,0     ,33     ,30     ,99999,99999,99999
2016,4,9,7,0     ,43     ,28     ,99999,99999,99999
2016,4,9,8,0     ,40     ,24     ,99999,99999,99999
2016,4,9,9,0     ,44     ,22     ,99999,99999,99999
2016,4,9,10,0     ,27     ,31     ,99999,99999,99999
2016,4,9,11,1     ,15     ,39     ,99999,99999,99999
2016,4,9,12,59     ,43     ,41     ,99999,99999,99999
2016,4,9,13,40     ,30     ,48     ,99999,99999,99999
2016,4,9,14,23     ,17     ,53     ,99999,99999,99999
2016,4,9,15,26     ,14     ,46     ,99999,99999,99999
2016,4,9,16,1     ,8     ,46     ,99999,99999,99999
2016,4,9,17,6     ,5     ,39     ,99999,99999,99999
2016,4,9,18,6     ,4     ,30     ,99999,99999,99999
2016,4,9,19,10     ,4     ,25     ,99999,99999,99999
2016,4,9,20,14     ,4     ,21     ,99999,99999,99999
2016,4,9,21,11     ,9     ,18     ,99999,99999,99999
2016,4,9,22,5     ,8     ,18     ,99999,99999,99999
2016,4,9,23,6     ,37     ,28     ,99999,99999,99999
2016,4,10,0,1     ,35     ,39     ,99999,99999,99999
2016,4,10,1,0     ,22     ,43     ,99999,99999,99999
2016,4,10,2,0     ,13     ,35     ,99999,99999,99999
2016,4,10,3,5     ,9     ,22     ,99999,99999,99999
2016,4,10,4,4     ,8     ,17     ,99999,99999,99999
2016,4,10,5,4     ,12     ,23     ,99999,99999,99999
2016,4,10,6,0     ,7     ,26     ,99999,99999,99999
2016,4,10,7,0     ,8     ,20     ,99999,99999,99999
2016,4,10,8,0     ,6     ,15     ,99999,99999,99999
2016,4,10,9,7     ,15     ,52     ,99999,99999,99999
2016,4,10,10,0     ,9     ,112     ,99999,99999,99999
2016,4,10,11,0     ,9     ,176     ,99999,99999,99999
2016,4,10,12,0     ,8     ,232     ,99999,99999,99999
2016,4,10,13,0     ,6     ,223     ,99999,99999,99999
2016,4,10,14,2     ,4     ,210     ,99999,99999,99999
2016,4,10,15,2     ,3     ,207     ,99999,99999,99999
2016,4,10,16,14     ,3     ,178     ,99999,99999,99999
2016,4,10,17,16     ,6     ,121     ,99999,99999,99999
2016,4,10,18,6     ,9     ,83     ,99999,99999,99999
2016,4,10,19,9     ,5     ,64     ,99999,99999,99999
2016,4,10,20,10     ,2     ,48     ,99999,99999,99999
2016,4,10,21,8     ,6     ,42     ,99999,99999,99999
2016,4,10,22,8     ,3     ,41     ,99999,99999,99999
2016,4,10,23,9     ,4     ,41     ,99999,99999,99999
2016,4,11,0,9     ,7     ,32     ,99999,99999,99999
2016,4,11,1,9     ,7     ,36     ,99999,99999,99999
2016,4,11,2,6     ,5     ,38     ,99999,99999,99999
2016,4,11,3,0     ,4     ,32     ,99999,99999,99999
2016,4,11,4,0     ,4     ,24     ,99999,99999,99999
2016,4,11,5,0     ,3     ,26     ,99999,99999,99999
2016,4,11,6,0     ,3     ,31     ,99999,99999,99999
2016,4,11,7,0     ,6     ,29     ,99999,99999,99999
2016,4,11,8,0     ,15     ,32     ,99999,99999,99999
2016,4,11,9,0     ,14     ,34     ,99999,99999,99999
2016,4,11,10,0     ,8     ,37     ,99999,99999,99999
2016,4,11,11,0     ,8     ,28     ,99999,99999,99999
2016,4,11,12,30     ,25     ,39     ,99999,99999,99999
2016,4,11,13,16     ,17     ,66     ,99999,99999,99999
2016,4,11,14,4     ,15     ,73     ,99999,99999,99999
2016,4,11,15,0     ,7     ,68     ,99999,99999,99999
2016,4,11,16,0     ,9     ,54     ,99999,99999,99999
2016,4,11,17,0     ,8     ,45     ,99999,99999,99999
2016,4,11,18,0     ,4     ,38     ,99999,99999,99999
2016,4,11,19,0     ,6     ,30     ,99999,99999,99999
2016,4,11,20,0     ,8     ,30     ,99999,99999,99999
2016,4,11,21,0     ,28     ,28     ,99999,99999,99999
2016,4,11,22,3     ,27     ,17     ,99999,99999,99999
2016,4,11,23,0     ,42     ,25     ,99999,99999,99999
2016,4,12,0,0     ,40     ,43     ,99999,99999,99999
2016,4,12,1,0     ,32     ,53     ,99999,99999,99999
2016,4,12,2,0     ,35     ,53     ,99999,99999,99999
2016,4,12,3,13     ,29     ,42     ,99999,99999,99999
2016,4,12,4,14     ,21     ,47     ,99999,99999,99999
2016,4,12,5,4     ,32     ,55     ,99999,99999,99999
2016,4,12,6,4     ,28     ,53     ,99999,99999,99999
2016,4,12,7,11     ,20     ,47     ,99999,99999,99999
2016,4,12,8,12     ,18     ,48     ,99999,99999,99999
2016,4,12,9,6     ,15     ,52     ,99999,99999,99999
2016,4,12,10,9     ,16     ,49     ,99999,99999,99999
2016,4,12,11,16     ,24     ,51     ,99999,99999,99999
2016,4,12,12,10     ,8     ,51     ,99999,99999,99999
2016,4,12,13,13     ,11     ,42     ,99999,99999,99999
2016,4,12,14,31     ,14     ,40     ,99999,99999,99999
2016,4,12,15,16     ,12     ,37     ,99999,99999,99999
2016,4,12,16,13     ,10     ,41     ,99999,99999,99999
2016,4,12,17,13     ,12     ,45     ,99999,99999,99999
2016,4,12,18,12     ,7     ,55     ,99999,99999,99999
2016,4,12,19,16     ,12     ,101     ,99999,99999,99999
2016,4,12,20,22     ,6     ,215     ,99999,99999,99999
2016,4,12,21,17     ,18     ,251     ,99999,99999,99999
2016,4,12,22,13     ,23     ,153     ,99999,99999,99999
2016,4,12,23,17     ,32     ,110     ,99999,99999,99999
2016,4,13,0,13     ,12     ,99     ,99999,99999,99999
2016,4,13,1,14     ,15     ,71     ,99999,99999,99999
2016,4,13,2,8     ,7     ,48     ,99999,99999,99999
2016,4,13,3,3     ,6     ,43     ,99999,99999,99999
2016,4,13,4,0     ,6     ,30     ,99999,99999,99999
2016,4,13,5,0     ,9     ,20     ,99999,99999,99999
2016,4,13,6,0     ,6     ,17     ,99999,99999,99999
2016,4,13,7,0     ,7     ,10     ,99999,99999,99999
2016,4,13,8,0     ,13     ,15     ,99999,99999,99999
2016,4,13,9,0     ,13     ,21     ,99999,99999,99999
2016,4,13,10,0     ,12     ,19     ,99999,99999,99999
2016,4,13,11,0     ,11     ,24     ,99999,99999,99999
2016,4,13,12,0     ,13     ,31     ,99999,99999,99999
2016,4,13,13,3     ,13     ,31     ,99999,99999,99999
2016,4,13,14,8     ,15     ,30     ,99999,99999,99999
2016,4,13,15,2     ,8     ,29     ,99999,99999,99999
2016,4,13,16,21     ,11     ,29     ,99999,99999,99999
2016,4,13,17,22     ,17     ,35     ,99999,99999,99999
2016,4,13,18,19     ,15     ,33     ,99999,99999,99999
2016,4,13,19,1     ,12     ,24     ,99999,99999,99999
2016,4,13,20,7     ,18     ,24     ,99999,99999,99999
2016,4,13,21,2     ,19     ,27     ,99999,99999,99999
2016,4,13,22,0     ,42     ,44     ,99999,99999,99999
2016,4,13,23,0     ,17     ,54     ,99999,99999,99999
2016,4,14,0,0     ,16     ,51     ,99999,99999,99999
2016,4,14,1,0     ,18     ,49     ,99999,99999,99999
2016,4,14,2,0     ,29     ,53     ,99999,99999,99999
2016,4,14,3,5     ,26     ,60     ,99999,99999,99999
2016,4,14,4,1     ,27     ,54     ,99999,99999,99999
2016,4,14,5,0     ,13     ,39     ,99999,99999,99999
2016,4,14,6,3     ,13     ,31     ,99999,99999,99999
2016,4,14,7,4     ,7     ,30     ,99999,99999,99999
2016,4,14,8,2     ,15     ,22     ,99999,99999,99999
2016,4,14,9,7     ,15     ,32     ,99999,99999,99999
2016,4,14,10,9     ,13     ,53     ,99999,99999,99999
